,tweet,source,tweet_id,user_id,Impoliteness,Intolerance,uncivil_confidence,uncivil_binary_label,bin_confidence,impo_alon,into_alon,note_alon
3676,"@USER so when the right points this out it's xenophobic and problematic but if the leftist administration says it then it's all ok and now it's a problem worthy of dealing with? not surprising, just putting it into words.",active_learning,1.47047E+18,1.47031E+18,0,0,0.666666667,0,0.666666667,,,
3677,Do you think Trump authoritarian government will make white people slaves???,perspective_features,1.49E+18,7.11241E+17,0,0,0.666666667,0,0.666666667,,,
3678,@USER Yes! He is! I was fooled for a time that he had good intentions back at the start. My eyes are wide fucking open. We do need to learn to live with it and I understand the economical impact of the restrictions but they are there for a reason. We are not ready.,alon_for_train,1.49517E+18,1.24291E+18,1,0,,1,1,,,
3679,@USER What are you doing about the Inflation ? Instead of calling reporters who ask questions a SOB,twitter_features,1.48599E+18,1.48203E+18,0,0,0.666666667,0,0.666666667,,,
3680,@USER Why is #MyBodyMyChoice ok for abortion but not my rights on my health care decisions. You have got to go!!! @LINK,random,1.49044E+18,1.48033E+18,0,0,1,0,1,,,
3681,"@USER He was trying to get to the white house, but he kept getting lost.",twitter_features,1.48326E+18,1.47664E+18,0,0,0.666666667,0,0.666666667,,,
3682,"Hey House & Senate Progressives, your silence on the Ukraine 'crisis' (read Military Industrial Complex bonanza) is deafening! WTF? Do your jobs- LEAD for fuck sake!",active_learning,1.48752E+18,4294436597,1,0,0.666666667,1,0.666666667,,,
3683,@USER Every single day with @USER as our governor we sink deeper into the the the cesspit of big progressive government hole and lose more of everything that makes California a great state .#YesOnRecallGavinNew @USER @LINK,high_pmi_accounts,1.42407E+18,1.42278E+18,0,0,0.666666667,0,0.666666667,,,
3684,@USER @USER @USER @USER They only seize a percentage. Let's say they seized 90% (A generous figure) when we had strong boarders. With the lack of boarder security the cabals know their odds are better so they increase shipments much higher. That 90% is now probably equal to 40% of a much higher volume.,random,1.49554E+18,1.42271E+18,0,0,1,0,1,,,
3685,"Wow, this is such blatant propaganda. We have lost our collective minds as a nation. Science has been replaced by gaslighting & group think. Only a complete moron would think the mRNA injections are superior to natural immunity. Oh, and of course, natural immunity won't kill you.",perspective_features,1.47336E+18,1.44587E+18,1,0,0.666666667,1,0.666666667,,,
3686,Basically this idea of Putin makes him a dictatorship leader. UN are to probe into this case. @LINK,active_learning,1.49E+18,1.33653E+18,0,0,1,0,1,,,
3687,@USER Oreos per sitting is total Oreos per package divided by the number of days until the expiration date.,random,1.42274E+18,8.91183E+17,0,0,1,0,1,,,
3688,@USER Looks peaceful and happy. This is what protesting is all about.,high_pmi_accounts,1.49526E+18,8.53091E+17,0,0,1,0,1,,,
3689,"Energy Dept: Solar And Wind 'Misinformation' Is Spreading, Hurting Biden's Agenda @LINK via @USER",high_pmi_accounts,1.49446E+18,65685592,1,0,1,1,1,,,
3690,@USER @USER They have normalized acts of terror against communists and our allies. @LINK,active_learning,1.4957E+18,78663449,0,1,0.666666667,1,0.666666667,,,
3691,The West is really starting to be clearly losing on the world stage to China and Russia. Surreal and in denial....,high_pmi_accounts,1.49535E+18,1.43778E+18,0,0,0.666666667,0,0.666666667,,,
3692,"@USER Democrats cannot be trusted, if Republicans reopen the government without Border Security in place, nothing will happen. Border security has been their rally cry. It is unfortunate that government workers are in the middle.",active_learning,1.08338E+18,18807335,0,1,0.666666667,1,0.666666667,,,
3693,Democracy is failing because most elected officials have been attacking its arthritic joints in the darkness. We know how many of the GOP have been yearning for an Autocracy. One Nation under their one chosen god. They are working in the light to finalize the Master Race agenda. @USER,active_learning,1.40E+18,68269530,0,0,0.666666667,0,0.666666667,,,
3694,"@USER @USER @USER MMR vaccines offer enough protection to create herd immunity and therefore mandates make sense; covid vaccines don't and therefore mandates don't make sense. At some point, we have to just accept that people who don't understand this are just dumb.",perspective_features,1.4951E+18,1.46503E+18,1,0,1,1,1,,,
3695,"TRULY AMANDA, I'VE NEVER BEEN THIS STUPID TO DREAM OF THE END OF THE WORLD UNTIL RECENTLY...WHEN I SAW HUMANS EATING HUMANS ALIVE PUBLICLY. WORLD MOST POWERFUL SECRET GROUPS; THE FLESH EATERS ARE THE SOLDIERS, THE 2ND GROUP REPRESENTS THE GOVERNMENT OF THE WORLD WORLD IS ENDING @LINK",active_learning,1.49E+18,1.38601E+18,0,0,0.666666667,0,0.666666667,,,
3696,George Hunt: Rothschild Conservation Bank's Plan To Swap Land For Fake Debt - YouTube @LINK,random,1.49524E+18,4656684257,0,0,1,0,1,,,
3697,"@USER I have been asking this for years and looking for incidents. The NRA will give you plenty of times when an individual in their home stops a crime but strangely absent are strangers stopping a mass shooting. One of their myths, one of many,debunked by facts.",high_pmi_accounts,1.38E+18,2894071885,0,0,1,0,1,,,
3698,"Today is CONSTITUTION DAY! I know this is very unpopular with the LEFT but I don't care. The U.S. Constitution is the Greatest Document Ever devised by men. This will irritate Socialists/Democrats so much but Truthfully, it should not! Problem is they HATE the Constitution!!",active_learning,1.43888E+18,529548712,0,1,0.75,1,0.75,,,
3699,Communism is not dead: The Communist Conspiracy in the 21st Century by Charle... @LINK via @USER,active_learning,1.47763E+18,170927863,0,0,0.666666667,0,0.666666667,,,
3700,@USER So can I not pay my taxes since they were not used ? Seriously! This pisses me off. This is taxation without representation.,high_pmi_accounts,1.49E+18,14695552,0,0,0.666666667,0,0.666666667,,,
3701,"@USER @USER Describing those that want to defund the police, ""You can't fix stupid "". To little too late mayor.",perspective_features,1.4712E+18,1.41896E+18,1,0,1,1,1,,,
3702,Here's How Much More You're Paying in Energy Costs Thanks to Biden @LINK,high_pmi_accounts,1.49453E+18,1373074627,0,0,1,0,1,,,
3703,"The people have been human Guinea pigs for big pharma for over a year now, more people have died since vaccines have been available, but many of our Republican lawmakers and governors are coasting. What side are they on?",active_learning,1.4943E+18,171146434,0,1,1,1,1,,,
3704,@USER @USER Check out the cities the majority of this is happening. Now request those Democrat prosecutors actually prosecute crime.,active_learning,1.49001E+18,1.44733E+18,0,0,1,0,1,,,
3705,@USER You would have the same thing the democrats did after the 2016 election.,alon_for_train,1.49318E+18,1.48531E+18,0,0,,0,1,,,
3706,New York keeps voting these worthless mayors into office. Why should anyone be surprised? @LINK,random,1.49358E+18,190905427,1,0,1,1,1,,,
3707,@USER this is what happens when when the head if the GOP pushes no vax herd immunity and their news outlet Fox pushes no mask mandate. The numbers are 1:9 Dems vs. GOP deaths to covid-19. Dems are 92% fully Vaxed to GOP 56%. @LINK,active_learning,1.49E+18,1.48672E+18,0,0,0.666666667,0,0.666666667,,,
3708,"@USER, @USER, @USER, @USER Mayor Clueless: Are you happy now? Packs of teens are vandalizing & helping themselves to items at Wawa, other stores because they know you & ur pathetic DA will not hold them accountable. Philly isn't safe. #Stop&Frisk",high_pmi_accounts,1.49276E+18,1.20814E+18,0,0,0.666666667,0,0.666666667,,,
3709,"@USER That is a small, & funny gripe amongst more serious ones that I know are endemic to many J-schools across the country and not just my own. They present an idea of an industry that literally does not exist anymore to young people, including pipelines and frameworks to 'get there'",twitter_features,1.47814E+18,4749360012,0,0,1,0,1,,,
3710,"@USER I agree with you, sir. That's why I thought you were the right person for the job. No disrespect to president Biden but your honesty and sincerity is unmatched. You are a good man, an exceptional human being. May God continues to bless you and watch over you!!!",twitter_features,1.49E+18,1.47675E+18,0,0,1,0,1,,,
3711,"@USER You're damn right I'm proud to be an American! My family has been here since the founding of our Republic. We've always fought to defend her, the constitution, the people, & there's no way sum fraud regime is going to change that we just have to get rid of the crooked ones NOW!",alon_for_train,1.4912E+18,1.35961E+18,1,0,,1,1,,,
3712,@USER Good idea if the government could be fiscally responsible. $30 trillion in debt and they want more.,twitter_features,1.49112E+18,1.48579E+18,0,0,1,0,1,,,
3713,@USER Nations all over the world are going through the exact same thing. You say this because your beyond belief stupid ignorant GOP voters will believe this B/S . You have fox news & right wing radio pundits stupid & ignorant & completely uninformed. @LINK,random,1.48E+18,1.47085E+18,1,1,0.666666667,1,1,,,
3714,"@USER @USER and guess what demotard, none of them are dying. go crawl back on the couch and wait for your next govt handout",perspective_features,1.49078E+18,1.48436E+18,1,0,0.666666667,1,1,,,
3715,@USER I want to know what the nsba and teachers union part is in destroying our schools and why they have not been held accountable ????????,random,1.49579E+18,1.47655E+18,0,0,1,0,1,0,0,
3716,@USER @USER There has not been one word on noncompliance with tax laws. Stop spinning,random,1.31095E+18,3127810002,0,0,0.666666667,0,0.666666667,,,
3717,"Analysis: Climate Change Policy Is Really About Swapping Exploiting Minerals Instead of Oil @LINK Question? Are India, China, Russia and the MidEast Oil countries supporting the fallacy of climate change? I wonder why?",high_pmi_accounts,1.49475E+18,349712407,0,0,1,0,1,,,
3718,Our own Siri Espedal Kindem just testified before the US Senate Energy and Natural Resources Committee! Check it out here: @LINK,random,1.31E+18,1.11852E+18,0,0,1,0,1,,,
3719,"After all that has happened, Chip Roy continues to pander to far right extremists emboldening their ideology. I will stand for democracy and rule of law for all people in my district.",active_learning,1.49544E+18,8.08849E+17,0,1,0.666666667,1,0.666666667,,,
3720,"@USER If a Republican guest on that show said the same thing, their career would have been over that day. #YouMadeTheRules",active_learning,1.48888E+18,1.44221E+18,0,0,0.666666667,0,0.666666667,,,
3721,@USER This is what a puppet of the state would say. Your credibility was gone long ago and the CBC brand has been tossed in the trash bin. Sad to see.,perspective_features,1.49338E+18,1.48766E+18,0,0,0.666666667,0,0.666666667,,,
3722,"Who started the war in North Ethiopia? An easy litmus test to find out a pro-TPLF bias in anyone's writing or speaking about the war in North Ethiopia is this question! Even though TPLF admitted it started the war, idiots deny it purposely!#NoMore #UnityForEthiopia #TplfMustGo!",active_learning,1.49E+18,1.48343E+18,1,0,1,1,1,,,
3723,@USER I'd be more likely to say that Democrats can't be trusted.,random,1.48821E+18,1.45777E+18,0,0,0.666666667,0,0.666666667,,,
3724,"Guess what people this has all been a smokescreen to accelerate crazy and extreme Disillusion in the world so that we can now disclose alien activity on our planet so that people will not go nutty crazy,ET will save us all,And they will still attack /TRUMP/",high_pmi_accounts,1.29232E+18,121838011,0,0,0.666666667,0,0.666666667,,,
3725,@USER The RNC is useless. Filled to the brim with establishment GOP who pretend to be Trump supporters.,twitter_features,1.49417E+18,1.47676E+18,0,1,0.666666667,1,1,,,
3726,"@USER Charlie, as a Floridan, we are done with you LONG ago as the Insurance Commissioner. You'd make a worse governor than Spiro Agnew! ANY other DEM will do a better job.",twitter_features,1.49E+18,1.48641E+18,0,0,1,0,1,,,
3727,Americans are increasingly afraid of the potential for #anewcivilwar #CivilWar2 Does the rhetoric on the topic need to be toned down in order to avoid one #Left_n_Right #TrumpTreason #BidenTakeAction @USER @USER @USER @USER @LINK,active_learning,1.35138E+18,1.28307E+18,0,1,0.666666667,1,0.666666667,,,
3728,@USER You need to hire a Special Prosecutor to investigate the Clinton @LINK hire only Republicans.,active_learning,8.75468E+17,4206570612,0,0,0.666666667,0,0.666666667,,,
3729,I took a break from political Twitter for an while. It is crazy how much people on here still foam at the mouth over #Trump. You'd think he was still president or something.,twitter_features,1.49E+18,1.48758E+18,0,0,0.75,0,0.75,,,
3730,"Different, but relevant, point: Is anyone else furious that we are building infrastructure in space but are largely unwilling to fund infrastructure here on earth? Will Space Force Protect Orbiting Gas Stations and Bases on the Moon? @LINK via @USER",high_pmi_accounts,1.4854E+18,14549411,0,0,1,0,1,,,
